package,pi_type,has_policy,in_policy,status,policy_url,policy_matches
com.ashleymadison.mobile,Ethnic Background,True,False,VIOLATION - collected but NOT disclosed,https://www.ashleymadison.com/privacy,
com.ashleymadison.mobile,Greeting,True,False,VIOLATION - collected but NOT disclosed,https://www.ashleymadison.com/privacy,
com.ashleymadison.mobile,Limits,True,False,VIOLATION - collected but NOT disclosed,https://www.ashleymadison.com/privacy,
com.ashleymadison.mobile,Password,True,True,OK - collected and disclosed,https://www.ashleymadison.com/privacy,"password, pin"
com.ashleymadison.mobile,Phone Number,True,True,OK - collected and disclosed,https://www.ashleymadison.com/privacy,
com.ashleymadison.mobile,Security Answer,True,False,VIOLATION - collected but NOT disclosed,https://www.ashleymadison.com/privacy,
com.ashleymadison.mobile,Username,True,True,OK - collected and disclosed,https://www.ashleymadison.com/privacy,
com.ashleymadison.mobile,ZIP Code,True,False,VIOLATION - collected but NOT disclosed,https://www.ashleymadison.com/privacy,
com.askmedia.mebeink,Date Range,True,False,VIOLATION - collected but NOT disclosed,https://www.mebmarket.com/?action=TermOfUse,
com.askmedia.mebeink,Date of Birth,True,False,VIOLATION - collected but NOT disclosed,https://www.mebmarket.com/?action=TermOfUse,
com.askmedia.mebeink,Display Name,True,True,OK - collected and disclosed,https://www.mebmarket.com/?action=TermOfUse,
com.askmedia.mebeink,Email Address,True,True,OK - collected and disclosed,https://www.mebmarket.com/?action=TermOfUse,
com.askmedia.mebeink,First Name,True,True,OK - collected and disclosed,https://www.mebmarket.com/?action=TermOfUse,
com.askmedia.mebeink,Gender,True,True,OK - collected and disclosed,https://www.mebmarket.com/?action=TermOfUse,gender
com.askmedia.mebeink,Identification Card Number,True,False,VIOLATION - collected but NOT disclosed,https://www.mebmarket.com/?action=TermOfUse,
com.askmedia.mebeink,Last Name,True,True,OK - collected and disclosed,https://www.mebmarket.com/?action=TermOfUse,
com.askmedia.mebeink,Login Credentials,True,False,VIOLATION - collected but NOT disclosed,https://www.mebmarket.com/?action=TermOfUse,
com.askmedia.mebeink,Passcode,True,False,VIOLATION - collected but NOT disclosed,https://www.mebmarket.com/?action=TermOfUse,
com.askmedia.mebeink,Password,True,True,OK - collected and disclosed,https://www.mebmarket.com/?action=TermOfUse,password
com.askmedia.mebeink,Phone Number,True,True,OK - collected and disclosed,https://www.mebmarket.com/?action=TermOfUse,
com.askmedia.mebeink,Student ID,True,False,VIOLATION - collected but NOT disclosed,https://www.mebmarket.com/?action=TermOfUse,
com.askmedia.mebeink,Student Name,True,True,OK - collected and disclosed,https://www.mebmarket.com/?action=TermOfUse,
com.askmedia.mebeink,The1Card Number,True,False,VIOLATION - collected but NOT disclosed,https://www.mebmarket.com/?action=TermOfUse,
com.askmedia.mebeink,Username,True,True,OK - collected and disclosed,https://www.mebmarket.com/?action=TermOfUse,
com.aspistv.ip,Date,False,N/A,NO POLICY - could not retrieve,,
com.aspistv.ip,Date of Birth,False,N/A,NO POLICY - could not retrieve,,
com.ateamventures.connect,Date Range,False,N/A,NO POLICY - could not retrieve,,
com.ateamventures.connect,Date of Birth,False,N/A,NO POLICY - could not retrieve,,
com.auctionmobility.auctions.vinpresariowineauctions,Address,False,N/A,NO POLICY - could not retrieve,,
com.auctionmobility.auctions.vinpresariowineauctions,Age Confirmation,False,N/A,NO POLICY - could not retrieve,,
com.auctionmobility.auctions.vinpresariowineauctions,Cardholder Name,False,N/A,NO POLICY - could not retrieve,,
com.auctionmobility.auctions.vinpresariowineauctions,City,False,N/A,NO POLICY - could not retrieve,,
com.auctionmobility.auctions.vinpresariowineauctions,Company Name,False,N/A,NO POLICY - could not retrieve,,
com.auctionmobility.auctions.vinpresariowineauctions,Credit Card CVV,False,N/A,NO POLICY - could not retrieve,,
com.auctionmobility.auctions.vinpresariowineauctions,Credit Card Expiration Month,False,N/A,NO POLICY - could not retrieve,,
com.auctionmobility.auctions.vinpresariowineauctions,Credit Card Expiration Year,False,N/A,NO POLICY - could not retrieve,,
com.auctionmobility.auctions.vinpresariowineauctions,Credit Card Number,False,N/A,NO POLICY - could not retrieve,,
com.auctionmobility.auctions.vinpresariowineauctions,Email Address,False,N/A,NO POLICY - could not retrieve,,
com.auctionmobility.auctions.vinpresariowineauctions,First Name,False,N/A,NO POLICY - could not retrieve,,
com.auctionmobility.auctions.vinpresariowineauctions,Full Name,False,N/A,NO POLICY - could not retrieve,,
com.auctionmobility.auctions.vinpresariowineauctions,Last Name,False,N/A,NO POLICY - could not retrieve,,
com.auctionmobility.auctions.vinpresariowineauctions,Name,False,N/A,NO POLICY - could not retrieve,,
com.auctionmobility.auctions.vinpresariowineauctions,Owner name,False,N/A,NO POLICY - could not retrieve,,
com.auctionmobility.auctions.vinpresariowineauctions,Password,False,N/A,NO POLICY - could not retrieve,,
com.auctionmobility.auctions.vinpresariowineauctions,Phone Number,False,N/A,NO POLICY - could not retrieve,,
com.auctionmobility.auctions.vinpresariowineauctions,Postal Code,False,N/A,NO POLICY - could not retrieve,,
com.auctionmobility.auctions.vinpresariowineauctions,State/Province,False,N/A,NO POLICY - could not retrieve,,
com.auctionmobility.auctions.vinpresariowineauctions,Surname,False,N/A,NO POLICY - could not retrieve,,
com.autocab.taxibooker.nottingham.cars,Address,True,True,OK - collected and disclosed,https://book.autocab.net/34166/Privacy,"address, city"
com.autocab.taxibooker.nottingham.cars,Address Line 1,True,True,OK - collected and disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Address Line 2,True,True,OK - collected and disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Address Line 3,True,True,OK - collected and disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Card CVC Code,True,False,VIOLATION - collected but NOT disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Card CVV,True,False,VIOLATION - collected but NOT disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Card Expiration Date,True,False,VIOLATION - collected but NOT disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Card Expiry Date,True,False,VIOLATION - collected but NOT disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Card Number,True,False,VIOLATION - collected but NOT disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Card Start Date,True,False,VIOLATION - collected but NOT disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Cardholder Name,True,True,OK - collected and disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,City,True,False,VIOLATION - collected but NOT disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Country,True,False,VIOLATION - collected but NOT disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Credit Card CVC Code,True,False,VIOLATION - collected but NOT disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Credit Card Expiration Date,True,False,VIOLATION - collected but NOT disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Credit Card Number,True,False,VIOLATION - collected but NOT disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Credit Card Security Code,True,False,VIOLATION - collected but NOT disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Custom Name,True,True,OK - collected and disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Date,True,True,OK - collected and disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Date of Birth,True,False,VIOLATION - collected but NOT disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Email Address,True,True,OK - collected and disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,First Name,True,True,OK - collected and disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Full Name,True,True,OK - collected and disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Last Name,True,True,OK - collected and disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Mobile Number,True,False,VIOLATION - collected but NOT disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Name,True,True,OK - collected and disclosed,https://book.autocab.net/34166/Privacy,"first name, last name, your name, username"
com.autocab.taxibooker.nottingham.cars,Name on Card,True,True,OK - collected and disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Phone Country Code,True,True,OK - collected and disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Phone Number,True,True,OK - collected and disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Postal Address,True,True,OK - collected and disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Postal Code,True,False,VIOLATION - collected but NOT disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Postcode,True,False,VIOLATION - collected but NOT disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,State,True,False,VIOLATION - collected but NOT disclosed,https://book.autocab.net/34166/Privacy,
com.autocab.taxibooker.nottingham.cars,Street Address,True,True,OK - collected and disclosed,https://book.autocab.net/34166/Privacy,
com.av.ol.kitchenapp,Comment/Text Input,True,False,VIOLATION - collected but NOT disclosed,https://www.orderlord.com/privacy-policy/,
com.av.ol.kitchenapp,Date of Birth,True,False,VIOLATION - collected but NOT disclosed,https://www.orderlord.com/privacy-policy/,
com.av.ol.kitchenapp,Date of Birth or Date Range,True,False,VIOLATION - collected but NOT disclosed,https://www.orderlord.com/privacy-policy/,
com.av.ol.kitchenapp,Description,True,False,VIOLATION - collected but NOT disclosed,https://www.orderlord.com/privacy-policy/,
com.av.ol.kitchenapp,Email Address,True,True,OK - collected and disclosed,https://www.orderlord.com/privacy-policy/,
com.av.ol.kitchenapp,Name,True,False,VIOLATION - collected but NOT disclosed,https://www.orderlord.com/privacy-policy/,
com.av.ol.kitchenapp,Phone Number,True,True,OK - collected and disclosed,https://www.orderlord.com/privacy-policy/,
com.av.ol.kitchenapp,Title,True,False,VIOLATION - collected but NOT disclosed,https://www.orderlord.com/privacy-policy/,
com.avast.android.secure.browser,Date,True,True,OK - collected and disclosed,https://www.avast.com/privacy,
com.avast.android.secure.browser,Date of birth,True,False,VIOLATION - collected but NOT disclosed,https://www.avast.com/privacy,
com.avast.android.secure.browser,Email Address,True,True,OK - collected and disclosed,https://www.avast.com/privacy,
com.avast.android.secure.browser,Password,True,True,OK - collected and disclosed,https://www.avast.com/privacy,pin
com.baital.android.project.hjb,Alipay Account Number,False,N/A,NO POLICY - could not retrieve,,
com.baital.android.project.hjb,Bank Card Number,False,N/A,NO POLICY - could not retrieve,,
com.baital.android.project.hjb,Bride's Name,False,N/A,NO POLICY - could not retrieve,,
com.baital.android.project.hjb,Business Name,False,N/A,NO POLICY - could not retrieve,,
com.baital.android.project.hjb,Contact Information,False,N/A,NO POLICY - could not retrieve,,
com.baital.android.project.hjb,Contact Phone Number,False,N/A,NO POLICY - could not retrieve,,
com.baital.android.project.hjb,Email Address,False,N/A,NO POLICY - could not retrieve,,
com.baital.android.project.hjb,Groom's Name,False,N/A,NO POLICY - could not retrieve,,
com.baital.android.project.hjb,Name,False,N/A,NO POLICY - could not retrieve,,
com.baital.android.project.hjb,Password,False,N/A,NO POLICY - could not retrieve,,
com.baital.android.project.hjb,Phone Number,False,N/A,NO POLICY - could not retrieve,,
com.baital.android.project.hjb,Recipient Name,False,N/A,NO POLICY - could not retrieve,,
com.baital.android.project.hjb,SMS Verification Code,False,N/A,NO POLICY - could not retrieve,,
com.bamnetworks.mobile.android.gameday.atbat,Date of Birth,True,False,VIOLATION - collected but NOT disclosed,https://www.mlb.com/official-information/privacy-policy,
com.bamnetworks.mobile.android.gameday.atbat,Date of Birth or Date Range,True,False,VIOLATION - collected but NOT disclosed,https://www.mlb.com/official-information/privacy-policy,
com.baum.loyalty.sublinds,Date,False,N/A,NO POLICY - could not retrieve,https://lealto.com/politica-de-privacidad-sublinds/,
com.baum.loyalty.sublinds,Date of Birth,False,N/A,NO POLICY - could not retrieve,https://lealto.com/politica-de-privacidad-sublinds/,
com.bddroid.android.verbnepali,Language Preference,True,False,VIOLATION - collected but NOT disclosed,https://sites.google.com/view/sohid-apps-privacy-policy/,
com.bddroid.android.verbnepali,Name,True,False,VIOLATION - collected but NOT disclosed,https://sites.google.com/view/sohid-apps-privacy-policy/,
com.beebooapp,Date,False,N/A,NO POLICY - could not retrieve,,
com.beebooapp,Date of Birth,False,N/A,NO POLICY - could not retrieve,,
com.beetnt,Address,False,N/A,NO POLICY - could not retrieve,,
com.beetnt,Age,False,N/A,NO POLICY - could not retrieve,,
com.beetnt,Authentication Number,False,N/A,NO POLICY - could not retrieve,,
com.beetnt,City,False,N/A,NO POLICY - could not retrieve,,
com.beetnt,Country,False,N/A,NO POLICY - could not retrieve,,
com.beetnt,Country Code,False,N/A,NO POLICY - could not retrieve,,
com.beetnt,Date Range,False,N/A,NO POLICY - could not retrieve,,
com.beetnt,Date of Birth,False,N/A,NO POLICY - could not retrieve,,
com.beetnt,Email Address,False,N/A,NO POLICY - could not retrieve,,
com.beetnt,First Name,False,N/A,NO POLICY - could not retrieve,,
com.beetnt,Full Name,False,N/A,NO POLICY - could not retrieve,,
com.beetnt,Home Address,False,N/A,NO POLICY - could not retrieve,,
com.beetnt,Last Name,False,N/A,NO POLICY - could not retrieve,,
com.beetnt,Mobile Number,False,N/A,NO POLICY - could not retrieve,,
com.beetnt,Mobile Phone Number,False,N/A,NO POLICY - could not retrieve,,
com.beetnt,Name,False,N/A,NO POLICY - could not retrieve,,
com.beetnt,Passport Expiry Date,False,N/A,NO POLICY - could not retrieve,,
com.beetnt,Passport Issue Country,False,N/A,NO POLICY - could not retrieve,,
com.beetnt,Passport Number,False,N/A,NO POLICY - could not retrieve,,
com.beetnt,Phone Country Code,False,N/A,NO POLICY - could not retrieve,,
com.beetnt,Phone Number,False,N/A,NO POLICY - could not retrieve,,
com.beetnt,Postal Code,False,N/A,NO POLICY - could not retrieve,,
com.beetnt,State,False,N/A,NO POLICY - could not retrieve,,
com.beetnt,Title,False,N/A,NO POLICY - could not retrieve,,
com.bfansports.lourugby.prod,Address,True,True,OK - collected and disclosed,https://admin.bfansports.com/lourugby/privacy,"address, city"
com.bfansports.lourugby.prod,Birth date,True,False,VIOLATION - collected but NOT disclosed,https://admin.bfansports.com/lourugby/privacy,
com.bfansports.lourugby.prod,Business Email,True,True,OK - collected and disclosed,https://admin.bfansports.com/lourugby/privacy,
com.bfansports.lourugby.prod,City,True,False,VIOLATION - collected but NOT disclosed,https://admin.bfansports.com/lourugby/privacy,
com.bfansports.lourugby.prod,Company,True,False,VIOLATION - collected but NOT disclosed,https://admin.bfansports.com/lourugby/privacy,
com.bfansports.lourugby.prod,Company Website,True,False,VIOLATION - collected but NOT disclosed,https://admin.bfansports.com/lourugby/privacy,
com.bfansports.lourugby.prod,Country,True,False,VIOLATION - collected but NOT disclosed,https://admin.bfansports.com/lourugby/privacy,
com.bfansports.lourugby.prod,Date of Birth,True,False,VIOLATION - collected but NOT disclosed,https://admin.bfansports.com/lourugby/privacy,
com.bfansports.lourugby.prod,Date of Birth or Date Range,True,False,VIOLATION - collected but NOT disclosed,https://admin.bfansports.com/lourugby/privacy,
com.bfansports.lourugby.prod,Email Address,True,True,OK - collected and disclosed,https://admin.bfansports.com/lourugby/privacy,
com.bfansports.lourugby.prod,First Name,True,True,OK - collected and disclosed,https://admin.bfansports.com/lourugby/privacy,
com.bfansports.lourugby.prod,Gender,True,True,OK - collected and disclosed,https://admin.bfansports.com/lourugby/privacy,sex
com.bfansports.lourugby.prod,Job Title,True,False,VIOLATION - collected but NOT disclosed,https://admin.bfansports.com/lourugby/privacy,
com.bfansports.lourugby.prod,Last Name,True,True,OK - collected and disclosed,https://admin.bfansports.com/lourugby/privacy,
com.bfansports.lourugby.prod,LinkedIn Link,True,False,VIOLATION - collected but NOT disclosed,https://admin.bfansports.com/lourugby/privacy,
com.bfansports.lourugby.prod,Member ID,True,False,VIOLATION - collected but NOT disclosed,https://admin.bfansports.com/lourugby/privacy,
com.bfansports.lourugby.prod,Password,True,True,OK - collected and disclosed,https://admin.bfansports.com/lourugby/privacy,pin
com.bfansports.lourugby.prod,Phone Number,True,True,OK - collected and disclosed,https://admin.bfansports.com/lourugby/privacy,
com.bfansports.lourugby.prod,Postal Code,True,False,VIOLATION - collected but NOT disclosed,https://admin.bfansports.com/lourugby/privacy,
com.bfansports.lourugby.prod,Username,True,True,OK - collected and disclosed,https://admin.bfansports.com/lourugby/privacy,
com.bfansports.lourugby.prod,Verification Code,True,False,VIOLATION - collected but NOT disclosed,https://admin.bfansports.com/lourugby/privacy,
com.bfansports.lourugby.prod,Zip Code,True,False,VIOLATION - collected but NOT disclosed,https://admin.bfansports.com/lourugby/privacy,
com.bhappdevelopment.davemace,Email Address,False,N/A,NO POLICY - could not retrieve,,
com.bhappdevelopment.davemace,Password,False,N/A,NO POLICY - could not retrieve,,
com.bhappdevelopment.jakeperkins,Date,False,N/A,NO POLICY - could not retrieve,,
com.bhappdevelopment.jakeperkins,Date of Birth,False,N/A,NO POLICY - could not retrieve,,
com.bhappdevelopment.jakeperkins,Email Address,False,N/A,NO POLICY - could not retrieve,,
com.bhappdevelopment.jakeperkins,Password,False,N/A,NO POLICY - could not retrieve,,
com.bibleproject,Date Range,True,False,VIOLATION - collected but NOT disclosed,https://bibleproject.com/privacy/,
com.bibleproject,Date of Birth,True,False,VIOLATION - collected but NOT disclosed,https://bibleproject.com/privacy/,
com.blueframetech.ncrha,Date,False,N/A,NO POLICY - could not retrieve,,
com.blueframetech.ncrha,Date of Birth,False,N/A,NO POLICY - could not retrieve,,
com.blueorangebison.arbre,Bluetooth Address,False,N/A,NO POLICY - could not retrieve,https://arbretech.com/privacy-policy,
com.blueorangebison.arbre,Date,False,N/A,NO POLICY - could not retrieve,https://arbretech.com/privacy-policy,
com.blueorangebison.arbre,Date of Birth,False,N/A,NO POLICY - could not retrieve,https://arbretech.com/privacy-policy,
com.blueorangebison.arbre,National Identification Number,False,N/A,NO POLICY - could not retrieve,https://arbretech.com/privacy-policy,
com.bnc.finance,Address,True,False,VIOLATION - collected but NOT disclosed,https://www.bankneocommerce.co.id/policy,
com.bnc.finance,Date Range,True,False,VIOLATION - collected but NOT disclosed,https://www.bankneocommerce.co.id/policy,
com.bnc.finance,Date of Birth,True,False,VIOLATION - collected but NOT disclosed,https://www.bankneocommerce.co.id/policy,
com.bnc.finance,Mother's Maiden Name,True,False,VIOLATION - collected but NOT disclosed,https://www.bankneocommerce.co.id/policy,
com.bnc.finance,Phone Number,True,False,VIOLATION - collected but NOT disclosed,https://www.bankneocommerce.co.id/policy,
com.bnc.finance,Place of Birth,True,False,VIOLATION - collected but NOT disclosed,https://www.bankneocommerce.co.id/policy,
com.bnc.finance,Sub-district,True,False,VIOLATION - collected but NOT disclosed,https://www.bankneocommerce.co.id/policy,
com.bob.tallking.game,Date,True,True,OK - collected and disclosed,https://www.gravity-code.com/privacy_policy,
com.bob.tallking.game,Date of Birth,True,False,VIOLATION - collected but NOT disclosed,https://www.gravity-code.com/privacy_policy,
com.bplus,Account Identifier,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Account Number/Contract Code,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Address,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Bank Code,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,City/District/Ward,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Company Address,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Company Contact Address,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Company Contact Mobile Number,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Company Contact Name,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Company Name,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Company Tax Code,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Contact Name,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Contract Number,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Credit Card CVV,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Date of Birth,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Email Address,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,First Name,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Full Name,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Gender,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Identification Number,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Identification Number (CMND/Passport Number),True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Identification Number (CMND/Passport),True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Identity Document Number,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Last Name,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Mobile Phone Number,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Name,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Passport Number,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Payment Card Number,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Phone Number,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Relationship,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Relationship Status,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Street Address,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.bplus,Telephone Number,True,False,VIOLATION - collected but NOT disclosed,https://bankplus.vn/MobileAppService/support/vi_vn/clause_user.html,
com.brighthorizons.app,Date Range,True,False,VIOLATION - collected but NOT disclosed,https://www.brighthorizons.co.uk/statutory-information/privacy-policy,
com.brighthorizons.app,Date of Birth,True,False,VIOLATION - collected but NOT disclosed,https://www.brighthorizons.co.uk/statutory-information/privacy-policy,
com.cadmiumcd.aapdcontainer2016,Biography,True,False,VIOLATION - collected but NOT disclosed,http://www.cadmiumcd.com/cadmiumcd/privacy.asp,
com.cadmiumcd.aapdcontainer2016,Blog URL,True,False,VIOLATION - collected but NOT disclosed,http://www.cadmiumcd.com/cadmiumcd/privacy.asp,
com.cadmiumcd.aapdcontainer2016,Cell Phone,True,False,VIOLATION - collected but NOT disclosed,http://www.cadmiumcd.com/cadmiumcd/privacy.asp,
com.cadmiumcd.aapdcontainer2016,City,True,False,VIOLATION - collected but NOT disclosed,http://www.cadmiumcd.com/cadmiumcd/privacy.asp,
com.cadmiumcd.aapdcontainer2016,Country,True,False,VIOLATION - collected but NOT disclosed,http://www.cadmiumcd.com/cadmiumcd/privacy.asp,
com.cadmiumcd.aapdcontainer2016,Email Address,True,True,OK - collected and disclosed,http://www.cadmiumcd.com/cadmiumcd/privacy.asp,
com.cadmiumcd.aapdcontainer2016,Facebook Profile URL,True,False,VIOLATION - collected but NOT disclosed,http://www.cadmiumcd.com/cadmiumcd/privacy.asp,
com.cadmiumcd.aapdcontainer2016,First Name,True,True,OK - collected and disclosed,http://www.cadmiumcd.com/cadmiumcd/privacy.asp,
com.cadmiumcd.aapdcontainer2016,Height,True,False,VIOLATION - collected but NOT disclosed,http://www.cadmiumcd.com/cadmiumcd/privacy.asp,
com.cadmiumcd.aapdcontainer2016,Last Name,True,True,OK - collected and disclosed,http://www.cadmiumcd.com/cadmiumcd/privacy.asp,
com.cadmiumcd.aapdcontainer2016,LinkedIn Profile URL,True,False,VIOLATION - collected but NOT disclosed,http://www.cadmiumcd.com/cadmiumcd/privacy.asp,
com.cadmiumcd.aapdcontainer2016,Office Phone,True,False,VIOLATION - collected but NOT disclosed,http://www.cadmiumcd.com/cadmiumcd/privacy.asp,
com.cadmiumcd.aapdcontainer2016,Organization,True,False,VIOLATION - collected but NOT disclosed,http://www.cadmiumcd.com/cadmiumcd/privacy.asp,
com.cadmiumcd.aapdcontainer2016,Organization Website URL,True,False,VIOLATION - collected but NOT disclosed,http://www.cadmiumcd.com/cadmiumcd/privacy.asp,
com.cadmiumcd.aapdcontainer2016,Owner,True,False,VIOLATION - collected but NOT disclosed,http://www.cadmiumcd.com/cadmiumcd/privacy.asp,
com.cadmiumcd.aapdcontainer2016,Password,True,True,OK - collected and disclosed,http://www.cadmiumcd.com/cadmiumcd/privacy.asp,pin
com.cadmiumcd.aapdcontainer2016,Position,True,False,VIOLATION - collected but NOT disclosed,http://www.cadmiumcd.com/cadmiumcd/privacy.asp,
com.cadmiumcd.aapdcontainer2016,State,True,False,VIOLATION - collected but NOT disclosed,http://www.cadmiumcd.com/cadmiumcd/privacy.asp,
com.cadmiumcd.aapdcontainer2016,Twitter Profile URL,True,False,VIOLATION - collected but NOT disclosed,http://www.cadmiumcd.com/cadmiumcd/privacy.asp,
com.cadmiumcd.aapdcontainer2016,Weight,True,False,VIOLATION - collected but NOT disclosed,http://www.cadmiumcd.com/cadmiumcd/privacy.asp,
com.campmobile.android.moot,Phone Number Verification Code,False,N/A,NO POLICY - could not retrieve,,
com.casoft.gbdiary,Date Range,True,False,VIOLATION - collected but NOT disclosed,https://mrlucaslab.blogspot.com/2022/09/blog-post_4.html,
com.casoft.gbdiary,Date of Birth,True,False,VIOLATION - collected but NOT disclosed,https://mrlucaslab.blogspot.com/2022/09/blog-post_4.html,
com.chatterbug.chatterstreams,Date,False,N/A,NO POLICY - could not retrieve,,
